Date,Open,High,Low,Close,Adj Close,Volume
2021-07-05,684.000000,684.950012,678.599976,680.200012,659.790894,1600769
2021-07-06,678.000000,683.000000,672.400024,673.250000,653.049500,2682423
2021-07-07,668.000000,682.000000,666.099976,680.099976,659.693970,2576763
2021-07-08,677.000000,680.900024,665.099976,666.900024,646.890076,2548016
2021-07-09,666.500000,672.299988,664.200012,667.900024,647.860046,1994075
2021-07-12,668.599976,672.849976,666.400024,668.549988,648.490417,1555035
2021-07-13,670.299988,689.349976,669.000000,683.000000,662.506836,7744032
2021-07-14,681.950012,692.400024,681.000000,685.950012,665.368469,2663467
2021-07-15,686.000000,688.200012,681.299988,683.000000,662.506836,1905193
2021-07-16,684.900024,695.650024,682.650024,688.599976,667.938904,3479357
2021-07-19,678.049988,691.500000,678.049988,689.250000,668.569336,1940882
2021-07-20,689.000000,691.599976,673.900024,676.450012,656.153442,2724983
2021-07-22,680.000000,688.200012,675.549988,687.299988,666.677795,2047831
2021-07-23,686.200012,698.950012,681.599976,694.000000,673.176819,3956261
2021-07-26,695.200012,705.000000,695.200012,703.400024,682.294800,4715053
2021-07-27,705.000000,705.700012,673.849976,688.299988,667.647888,5327355
2021-07-28,688.299988,691.950012,672.549988,687.799988,667.162781,3332667
2021-07-29,687.799988,705.950012,680.700012,703.000000,681.906799,4397443
2021-07-30,702.950012,783.750000,696.150024,773.950012,750.728027,35893710
2021-08-02,785.000000,801.900024,764.099976,775.000000,751.746460,18661462
2021-08-03,773.950012,804.349976,765.250000,794.799988,770.952393,14678219
2021-08-04,791.000000,797.900024,779.700012,785.750000,762.173950,5796169
2021-08-05,785.500000,794.400024,783.299988,786.150024,762.561951,5026619
2021-08-06,786.500000,796.450012,781.549988,785.200012,761.640381,4064324
2021-08-09,789.150024,793.000000,782.000000,788.799988,765.132446,2873586
2021-08-10,789.950012,798.799988,782.200012,793.349976,769.545837,5656020
2021-08-11,794.000000,795.000000,773.299988,779.549988,756.159912,4275776
2021-08-12,780.000000,781.250000,773.150024,778.650024,755.287048,2821380
2021-08-13,769.000000,788.500000,767.650024,778.299988,754.947510,4319920
2021-08-16,775.200012,783.000000,771.049988,780.799988,757.372498,2310304
2021-08-17,783.000000,793.200012,778.200012,784.150024,760.621948,5686055
