Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,4375.000000,4425.000000,4216.649902,4264.700195,4136.666016,1188824
2020-09-01,4271.100098,4375.899902,4232.000000,4351.950195,4221.295898,812641
2020-09-02,4351.250000,4397.399902,4316.700195,4352.750000,4222.072754,603697
2020-09-03,4374.549805,4466.000000,4340.149902,4433.149902,4300.058594,938394
2020-09-04,4400.000000,4483.450195,4291.950195,4322.500000,4192.730957,1354800
2020-09-07,4344.149902,4436.000000,4295.250000,4419.850098,4287.157715,1230797
2020-09-08,4465.000000,4481.500000,4328.799805,4348.799805,4218.240723,1471551
2020-09-09,4349.899902,4444.000000,4335.600098,4429.450195,4296.470215,1235087
2020-09-10,4460.000000,4462.000000,4340.549805,4380.149902,4248.649902,871169
2020-09-11,4400.000000,4447.000000,4375.000000,4401.600098,4269.455566,886945
2020-09-14,4423.649902,4423.649902,4336.000000,4364.100098,4233.082031,584906
2020-09-15,4374.950195,4549.000000,4372.549805,4442.350098,4308.982422,2504466
2020-09-16,4455.000000,4650.799805,4411.000000,4627.899902,4488.961426,2979789
2020-09-17,4704.000000,4845.549805,4654.950195,4827.250000,4682.326660,8429918
2020-09-18,5000.000000,5496.950195,4950.250000,5333.350098,5173.232422,21987078
2020-09-21,5333.350098,5512.649902,5111.250000,5142.000000,4987.626953,12743396
2020-09-22,5214.000000,5260.000000,5055.000000,5167.950195,5012.798340,7703348
2020-09-23,5256.000000,5280.000000,5059.399902,5107.750000,4954.405762,5013318
2020-09-24,5060.000000,5202.899902,5002.500000,5027.399902,4876.468262,5197979
2020-09-25,5120.000000,5153.000000,5044.000000,5112.200195,4958.722656,3514223
2020-09-28,5199.950195,5200.000000,5090.799805,5129.850098,4975.842285,2497580
2020-09-29,5130.000000,5154.950195,5066.399902,5084.200195,4931.562500,1429297
2020-09-30,5100.000000,5318.000000,5085.000000,5187.799805,5032.052734,5395536
2020-10-01,5225.000000,5256.000000,5088.399902,5112.049805,4958.576660,2277137
2020-10-05,5170.000000,5190.000000,5103.000000,5159.500000,5004.601563,1837678
2020-10-06,5159.500000,5226.750000,5112.200195,5136.500000,4982.292969,1690007
2020-10-07,5145.000000,5195.000000,5093.200195,5104.950195,4951.690430,1582414
2020-10-08,5144.000000,5214.799805,5056.000000,5194.399902,5038.454102,2220555
2020-10-09,5151.000000,5258.000000,5136.000000,5153.000000,4998.297363,2333975
2020-10-12,5158.100098,5238.000000,5111.000000,5220.500000,5063.770508,1935797
2020-10-13,5230.000000,5322.799805,5157.850098,5168.750000,5013.574707,3363974
2020-10-14,5175.000000,5219.750000,5090.850098,5123.000000,4969.197754,1864526
2020-10-15,5148.649902,5165.000000,5020.100098,5056.250000,4904.452148,1768418
2020-10-16,5036.000000,5125.000000,5020.000000,5080.549805,4928.021973,2023105
2020-10-19,5211.000000,5215.000000,5042.049805,5058.149902,4906.294922,2150654
2020-10-20,5056.950195,5110.000000,5030.950195,5071.149902,4918.904785,1380290
2020-10-21,5096.549805,5096.549805,4906.549805,5046.750000,4895.236816,1601391
2020-10-22,5036.700195,5044.700195,4831.000000,5022.000000,4871.230469,4918148
2020-10-23,5051.000000,5091.000000,4996.000000,5018.250000,4867.592773,1817481
2020-10-26,5008.000000,5062.000000,4951.250000,4978.100098,4828.647461,1408077
2020-10-27,4990.000000,5127.000000,4960.500000,5099.399902,4946.306152,1843434
2020-10-28,5110.000000,5150.000000,4920.000000,4951.000000,4802.361328,3628282
2020-10-29,4920.000000,5040.000000,4894.950195,4941.950195,4793.583008,2310237
2020-10-30,4974.000000,4978.049805,4870.149902,4888.649902,4741.883301,1263391
2020-11-02,4896.000000,4920.000000,4820.799805,4858.649902,4712.783691,1170993
2020-11-03,4851.000000,4920.000000,4831.100098,4877.350098,4730.923340,1460820
2020-11-04,4901.750000,4964.799805,4877.399902,4935.600098,4787.424316,1521480
2020-11-05,4972.750000,4999.299805,4922.100098,4958.500000,4809.636230,1034046
2020-11-06,4962.899902,4962.899902,4890.850098,4902.950195,4755.753906,1090442
2020-11-09,4925.000000,4954.000000,4870.000000,4879.649902,4733.153809,1205651
2020-11-10,4824.000000,4868.000000,4679.399902,4698.000000,4556.957520,1966030
2020-11-11,4730.000000,4919.899902,4691.100098,4882.149902,4735.578613,2707044
2020-11-12,4875.000000,4925.000000,4805.000000,4826.850098,4681.938965,1316470
2020-11-13,4850.000000,4884.850098,4830.049805,4856.899902,4711.087402,1091870
2020-11-14,4881.200195,4898.000000,4830.000000,4872.049805,4725.781250,135216
2020-11-17,4875.000000,4879.850098,4770.000000,4784.149902,4640.520996,1283213
2020-11-18,4785.000000,4795.000000,4675.000000,4703.799805,4562.583008,1300059
2020-11-19,4675.000000,4811.799805,4657.000000,4707.700195,4566.366211,1767289
2020-11-20,4730.000000,4752.299805,4656.299805,4670.950195,4530.719727,954936
2020-11-23,4685.000000,4870.000000,4671.100098,4828.750000,4683.781738,2152603
2020-11-24,4850.000000,4940.000000,4785.799805,4915.500000,4767.927246,1922298
2020-11-25,4998.000000,5017.000000,4781.000000,4806.299805,4662.005371,2659116
2020-11-26,4810.000000,4929.299805,4773.799805,4901.350098,4754.202637,1667235
2020-11-27,4901.000000,4935.549805,4809.200195,4828.950195,4683.976563,2003738
2020-12-01,4870.000000,4870.000000,4806.000000,4830.399902,4685.381836,1117190
2020-12-02,4852.100098,4889.000000,4811.000000,4850.250000,4704.636719,1223452
2020-12-03,4870.000000,4939.000000,4842.600098,4923.049805,4775.250000,1034893
2020-12-04,4940.000000,4960.549805,4862.100098,4908.549805,4761.186035,1399682
2020-12-07,4930.000000,5074.000000,4905.100098,5029.100098,4878.116699,2405904
2020-12-08,5050.000000,5080.000000,4955.899902,5015.200195,4864.634277,1327701
2020-12-09,5025.000000,5100.000000,5025.000000,5056.899902,4905.082031,1353498
2020-12-10,5058.000000,5086.399902,5015.000000,5053.100098,4901.396484,948294
2020-12-11,5055.100098,5084.049805,4984.799805,5016.950195,4866.332031,767963
2020-12-14,4952.000000,5054.000000,4952.000000,5022.799805,4872.006348,1183625
2020-12-15,5046.950195,5076.000000,5010.200195,5031.350098,4880.299316,1005104
2020-12-16,5050.000000,5051.750000,5006.000000,5038.950195,4887.671875,832456
2020-12-17,5050.000000,5134.500000,5030.000000,5072.850098,4920.554199,1360601
2020-12-18,5080.000000,5262.850098,5078.149902,5228.750000,5071.773438,3705133
2020-12-21,5243.000000,5274.200195,4962.049805,5068.549805,4916.382813,1812257
2020-12-22,5107.700195,5175.000000,4936.350098,5161.799805,5006.833008,1552824
2020-12-23,5161.450195,5238.700195,5131.250000,5224.100098,5067.262207,812470
2020-12-24,5247.000000,5247.000000,5165.000000,5201.799805,5045.631836,675636
2020-12-28,5228.149902,5235.000000,5187.000000,5201.799805,5045.631836,411173
2020-12-29,5225.000000,5269.000000,5145.600098,5165.600098,5010.519043,882433
2020-12-30,5191.450195,5191.450195,5142.500000,5170.950195,5015.708984,475269
2020-12-31,5190.000000,5253.750000,5161.000000,5205.100098,5048.833984,1207238
2021-01-01,5217.250000,5254.850098,5200.000000,5241.350098,5083.995117,583043
2021-01-04,5260.000000,5308.350098,5241.350098,5272.250000,5113.967773,784688
2021-01-05,5240.000000,5337.000000,5226.950195,5286.899902,5128.177246,954184
2021-01-06,5286.899902,5315.000000,5226.000000,5288.299805,5129.535156,542678
2021-01-07,5301.000000,5325.000000,5253.000000,5270.899902,5112.657715,653293
2021-01-08,5299.899902,5360.000000,5279.000000,5338.250000,5177.985840,809183
2021-01-11,5344.000000,5427.000000,5326.000000,5416.799805,5254.177734,919847
2021-01-12,5440.950195,5443.500000,5329.450195,5353.850098,5193.117188,748372
2021-01-13,5365.000000,5375.000000,5238.000000,5290.000000,5131.184570,659212
2021-01-14,5304.899902,5328.000000,5265.000000,5308.899902,5149.516602,534972
2021-01-15,5315.000000,5315.000000,5195.600098,5212.799805,5056.301758,515521
2021-01-18,5231.000000,5237.950195,5035.000000,5052.100098,4900.426270,882411
2021-01-19,5088.000000,5104.950195,5036.549805,5088.899902,4936.121094,798099
2021-01-20,5102.299805,5159.750000,5065.049805,5080.649902,4928.119629,679629
2021-01-21,5110.000000,5138.000000,5033.899902,5052.200195,4900.523438,581324
2021-01-22,5048.750000,5105.350098,4985.000000,5036.899902,4885.683105,763122
2021-01-25,5042.000000,5128.399902,4960.000000,5082.399902,4929.817383,717779
2021-01-27,5052.399902,5052.399902,4832.799805,4909.299805,4761.913086,1052396
2021-01-28,4845.000000,4903.950195,4777.000000,4871.799805,4725.539551,1033094
2021-01-29,4890.000000,4915.000000,4550.000000,4602.700195,4464.518066,2964195
2021-02-01,4560.049805,4577.649902,4393.049805,4428.149902,4295.208496,2590340
2021-02-02,4469.000000,4528.000000,4381.000000,4482.500000,4347.926758,3675106
2021-02-03,4578.950195,4761.600098,4542.450195,4649.549805,4509.961914,3445405
2021-02-04,4693.000000,4706.000000,4622.100098,4667.950195,4527.809570,1301760
2021-02-05,4685.000000,4830.000000,4625.649902,4800.899902,4656.768555,2407681
2021-02-08,4865.000000,4909.950195,4825.000000,4859.799805,4713.899414,2158578
2021-02-09,4850.000000,4895.700195,4805.000000,4844.100098,4698.671387,1246769
2021-02-10,4845.000000,4884.100098,4761.000000,4824.049805,4679.222656,1153423
2021-02-11,4821.000000,4860.000000,4810.000000,4825.049805,4680.192871,711550
2021-02-12,4859.799805,4859.799805,4785.000000,4792.000000,4648.135254,500902
2021-02-15,4792.000000,4833.549805,4700.049805,4709.850098,4568.452148,984641
2021-02-16,4729.000000,4761.600098,4670.000000,4696.600098,4555.599609,812940
2021-02-17,4696.600098,4709.950195,4580.000000,4600.549805,4462.432129,1021355
2021-02-18,4607.000000,4663.850098,4560.000000,4616.950195,4478.340332,1029506
2021-02-19,4602.000000,4728.000000,4530.000000,4681.450195,4540.904785,1278534
2021-02-22,4708.000000,4726.950195,4443.149902,4469.250000,4335.074707,1395313
2021-02-23,4498.000000,4534.299805,4420.500000,4495.149902,4360.197266,1063418
2021-02-24,4495.149902,4523.750000,4377.000000,4435.549805,4302.386230,735586
2021-02-25,4421.149902,4590.000000,4421.149902,4480.149902,4345.646973,1706375
2021-02-26,4460.000000,4558.600098,4405.000000,4426.549805,4293.656738,1506890
2021-03-01,4445.000000,4478.000000,4400.250000,4453.399902,4319.700195,709073
2021-03-02,4473.399902,4479.899902,4390.149902,4404.700195,4272.462402,1837678
2021-03-03,4465.000000,4515.750000,4426.000000,4502.549805,4367.374512,850614
2021-03-04,4482.000000,4583.350098,4444.000000,4575.049805,4437.698730,1472991
2021-03-05,4550.000000,4560.000000,4484.000000,4492.500000,4357.627441,826369
2021-03-08,4500.000000,4522.000000,4463.000000,4492.250000,4357.384277,556416
2021-03-09,4500.950195,4520.000000,4416.500000,4448.299805,4314.753418,543118
2021-03-10,4496.000000,4519.850098,4456.049805,4500.399902,4365.289551,629961
2021-03-12,4520.000000,4529.950195,4403.100098,4426.500000,4293.608398,687852
2021-03-15,4460.000000,4462.200195,4285.000000,4342.250000,4211.887207,921743
2021-03-16,4380.100098,4466.700195,4365.000000,4449.700195,4316.112305,935727
2021-03-17,4449.700195,4465.000000,4344.299805,4355.850098,4225.079102,953973
2021-03-18,4370.000000,4378.500000,4195.049805,4212.750000,4086.275635,1210907
2021-03-19,4210.000000,4305.350098,4135.000000,4274.450195,4146.123047,1412415
2021-03-22,4276.899902,4367.950195,4268.250000,4353.950195,4223.236816,867303
2021-03-23,4350.000000,4403.000000,4322.100098,4372.250000,4240.986816,665236
2021-03-24,4350.250000,4419.000000,4331.350098,4350.500000,4219.890137,782404
2021-03-25,4350.000000,4402.149902,4284.750000,4380.549805,4249.037109,941416
2021-03-26,4420.000000,4423.000000,4347.700195,4406.000000,4273.724121,725318
2021-03-30,4429.950195,4527.450195,4421.049805,4518.200195,4382.556152,866325
2021-03-31,4510.000000,4546.700195,4481.000000,4516.000000,4380.420898,772510
2021-04-01,4550.000000,4594.950195,4522.049805,4587.649902,4449.919922,647640
2021-04-05,4560.000000,4584.000000,4423.899902,4556.600098,4419.802734,732258
2021-04-06,4559.000000,4639.899902,4542.000000,4619.250000,4480.571289,742294
2021-04-07,4662.299805,4734.000000,4641.000000,4692.649902,4551.767578,1113612
2021-04-08,4692.750000,4756.000000,4661.200195,4689.049805,4548.275391,660635
2021-04-09,4692.899902,4794.000000,4691.250000,4760.299805,4617.386230,1362147
2021-04-12,4775.000000,5120.000000,4695.000000,4996.950195,4846.932129,3513765
2021-04-13,5144.700195,5144.700195,4751.100098,4777.299805,4633.875977,3937234
2021-04-15,4842.899902,4875.049805,4785.000000,4845.549805,4700.077148,1386901
2021-04-16,4863.799805,4940.000000,4815.200195,4893.250000,4746.345215,1198029
2021-04-19,4893.000000,5005.000000,4807.049805,4968.100098,4818.948242,1843928
2021-04-20,5100.000000,5210.750000,5089.500000,5156.750000,5001.934570,3484976
2021-04-22,5179.950195,5290.000000,5159.000000,5199.850098,5043.741211,2424134
2021-04-23,5228.000000,5266.149902,5030.100098,5066.700195,4914.588867,2354899
2021-04-26,5125.000000,5130.000000,5030.250000,5066.700195,4914.588867,950577
2021-04-27,5090.500000,5116.000000,5021.350098,5057.250000,4905.421875,957835
2021-04-28,5082.549805,5106.899902,5030.000000,5044.450195,4893.006348,843953
2021-04-29,5070.250000,5144.000000,5042.299805,5102.299805,4949.119141,1071931
2021-04-30,5140.000000,5211.000000,5125.149902,5163.100098,5008.094238,1306950
2021-05-03,5193.950195,5212.350098,5140.000000,5185.950195,5030.258301,937899
2021-05-04,5211.000000,5222.899902,5054.350098,5067.250000,4915.121582,795618
2021-05-05,5110.000000,5202.000000,5070.000000,5160.950195,5006.009277,1011199
2021-05-06,5165.000000,5252.000000,5130.000000,5168.450195,5013.283203,978375
2021-05-07,5199.950195,5249.000000,5166.000000,5174.700195,5019.346191,784869
2021-05-10,5380.000000,5389.950195,5272.000000,5327.549805,5167.606445,2244484
2021-05-11,5325.000000,5349.950195,5271.299805,5295.950195,5136.956543,944890
2021-05-12,5318.000000,5340.000000,5275.000000,5301.450195,5142.290527,880165
2021-05-14,5338.549805,5398.399902,5160.000000,5196.850098,5040.830566,2977011
2021-05-17,5250.000000,5260.000000,5145.000000,5250.299805,5092.675781,1369387
2021-05-18,5290.250000,5304.899902,5210.000000,5215.450195,5058.872559,910040
2021-05-19,5235.000000,5264.000000,5206.049805,5237.799805,5080.551270,918921
2021-05-20,5255.000000,5286.000000,5225.000000,5236.299805,5079.096191,775917
2021-05-21,5256.000000,5269.500000,5196.299805,5216.450195,5059.842773,711634
2021-05-24,5236.000000,5299.000000,5226.700195,5272.149902,5113.870117,706498
2021-05-25,5289.399902,5320.000000,5255.000000,5311.200195,5151.748047,695615
2021-05-26,5320.000000,5335.000000,5275.000000,5285.200195,5126.529297,507480
2021-05-27,5278.750000,5283.899902,5230.149902,5268.850098,5110.669922,778393
2021-05-28,5280.000000,5280.000000,5150.000000,5194.549805,5038.599609,874745
2021-05-31,5217.000000,5335.250000,5171.149902,5309.149902,5149.759277,867648
2021-06-01,5305.000000,5339.000000,5265.299805,5316.500000,5156.888184,747373
2021-06-02,5306.250000,5354.000000,5283.000000,5312.350098,5152.863281,545951
2021-06-03,5310.000000,5340.000000,5267.000000,5282.549805,5123.958008,566718
2021-06-04,5282.549805,5290.000000,5242.000000,5255.000000,5097.234863,401531
2021-06-07,5261.000000,5273.750000,5212.700195,5219.200195,5062.510254,363967
2021-06-08,5220.000000,5295.899902,5150.100098,5274.750000,5116.392578,732714
2021-06-09,5277.899902,5310.000000,5208.049805,5222.799805,5066.001465,473105
2021-06-10,5232.500000,5300.000000,5232.500000,5292.049805,5133.172363,367280
2021-06-11,5300.000000,5489.899902,5288.549805,5453.000000,5289.290527,1455484
2021-06-14,5453.000000,5515.000000,5370.000000,5461.350098,5297.390625,897942
2021-06-15,5475.000000,5483.049805,5402.000000,5410.850098,5248.406250,568815
2021-06-16,5410.000000,5458.000000,5340.299805,5406.100098,5243.798828,698591
2021-06-17,5406.100098,5414.000000,5248.549805,5286.500000,5127.789063,707232
2021-06-18,5315.000000,5345.000000,5234.799805,5283.899902,5125.267578,697428
2021-06-21,5275.000000,5300.000000,5227.000000,5282.000000,5123.424805,415489
2021-06-22,5285.500000,5320.000000,5250.500000,5308.350098,5148.982910,426855
